dd,climate_severity,default_in_4q
3.464339779252512,0.31409733832689535,0
1.889345562361968,0.27107994541618796,1
3.943077045090278,0.12130709853389694,1
5.025431635639658,0.4422580041515041,0
3.310858655336932,0.33519954339316005,1
3.703512816798407,0.27164043546457306,0
3.106310695155735,0.0876962741618575,0
3.0001687861828286,0.12024480230904733,0
1.5568839329143052,0.20487042070067368,1
3.632988523346616,0.5326283845489591,0
2.805426803173021,0.5674648077796451,0
7.18633661786119,0.22642490970313664,0
6.1467098049504845,0.06305545152898019,0
3.771693105113002,0.2943955265180089,0
1.473885580610465,0.2395106972191389,1
0.7751770560331641,0.4023636001428136,1
5.38228590617773,0.4577837943822706,0
3.525498450294277,0.13042747145526126,0
3.9602868067832215,0.07560219782122307,0
-0.4891719739483853,0.41193780815777276,1
4.854876963116362,0.3484819081923345,0
3.908840676428726,0.29419710004521243,0
0.779138631171044,0.04907857602400004,1
2.056950385100102,0.19152383269676448,0
3.527434408713039,0.13575990281982317,1
3.1049335967124874,0.15058801959085252,1
2.41565762839289,0.13327217399142005,0
2.7930234638680784,0.31709335164763647,0
2.496045243586229,0.04624985879413993,0
3.305125024204937,0.3375871344746308,0
5.942983945986314,0.13688772704137953,0
-2.133316881862595,0.18942378193843487,1
2.5262994709806317,0.49828011439463604,0
3.353024842744894,0.17036800329509444,0
3.591987979374199,0.19242261631064772,0
2.2561708373574203,0.18319731206983658,1
-0.5134435649571651,0.5474402401701808,1
3.6559909674282194,0.13278384234170149,0
6.45470042832837,0.2941964963156034,0
-0.0677228098322753,0.1362507189160158,1
4.727656027396376,0.12301255612461955,1
2.342949553754212,0.0604198946533298,0
2.8773513083423055,0.15742446621545853,0
0.894202978592102,0.06339196481536637,1
2.331087655288247,0.15524187220065033,0
5.6000891893979166,0.042807297920397315,0
4.165310483975414,0.2880206384982206,0
6.464623210819888,0.3846773848516447,0
5.354823777955387,0.25745245553244844,0
3.8781733578591524,0.05762031953630529,0
6.487869052335585,0.22870196048861935,0
3.8779863174765974,0.05528344798759856,1
4.655976353594118,0.09772318268500604,1
2.4068580929305834,0.3918457751923172,1
3.1330916317184094,0.14122952734153082,0
1.6051523533994463,0.21011420032572387,1
4.979167869189706,0.5528293042621902,1
0.6433927537702688,0.029279171909752114,1
4.564700684835323,0.4670834621268814,0
2.618697884989681,0.39513276075867887,0
5.342494186934639,0.5114387435739747,0
4.50173797746252,0.20820996554481264,0
6.641292315293603,0.5580200795609308,0
4.46154938227729,0.09193719233937267,0
-0.14408051130648136,0.3849899593575623,1
2.866093654203598,0.3039365294144073,0
0.6559856148103682,0.009227193357085382,1
1.9634403152674507,0.12937480994707734,1
6.022456866553443,0.3218994355362697,0
4.275067621795392,0.4253549669056846,0
1.6021391428425074,0.7396797112388273,1
0.9725652671192022,0.4478501561025733,1
3.0655641857525215,0.24371413391300636,1
0.5668797012377444,0.06569084009058586,1
1.6577194452068378,0.03936156122138152,1
3.6240189431024876,0.30834008010441505,0
5.310624072213392,0.25009735936338634,0
4.21752294444888,0.2301436943700387,0
-1.5825790171962,0.4272951743903821,1
3.6087334580605197,0.4219106600547613,1
3.1440671464651557,0.03241078688842808,0
3.8277805707453862,0.3004456405666356,0
6.232419363302414,0.381826709562198,0
-1.1264765536094856,0.08938591716773861,1
1.8177931496177888,0.01892891918213698,0
4.181812645586709,0.43211438685117093,0
-0.16318879890788462,0.4431799786141879,1
5.951898096107017,0.17914514980926807,0
3.7367132254013167,0.127492031946317,0
4.693167971686808,0.3269168841883707,0
1.858112676956411,0.20536521360410528,1
4.627527379932421,0.24899997568161,0
5.136943111978077,0.04071564143553004,1
3.4657560402743366,0.07818207028367592,1
3.468801785397392,0.26958305690824147,0
3.540686478563452,0.2343335507246169,1
1.2733094705212367,0.4621776697415148,1
2.7049426395192944,0.17419915244869483,1
2.694954935095282,0.05921827081304045,1
3.76678772870699,0.21583383033119513,0
4.999648493820589,0.33512560068799757,0
0.8829278360431814,0.22076249137122889,1
2.7499819393608447,0.6403725004570147,0
5.9629110953179465,0.6572832309101234,0
1.5128235423748717,0.5233640004502754,1
1.3554999654193594,0.5041050765229879,1
3.4046123836623874,0.4871752560597122,0
4.68877038097064,0.461623565713145,0
3.0228521111213187,0.14073723133992425,1
5.657921180873979,0.18683375461385002,0
4.713587965133054,0.31198232566728973,0
4.6836401337801234,0.36297882476414756,1
4.108233002648187,0.46503376944092256,0
7.65530620069217,0.32884342032054703,0
2.5896766222679117,0.2221051492792026,1
-1.0070445841330278,0.14960973601740568,1
6.2085087230342815,0.28374948092671026,0
2.0846011380863487,0.18230199592808294,1
3.215760888686066,0.1584663673712605,1
5.619101369721054,0.1946764137106352,0
-0.20451908211785064,0.1196661852796632,1
0.4967055717877211,0.20066000869074618,1
-0.20255587423770738,0.30562786655677443,1
1.4117274199491523,0.16752266023004297,1
3.8792732120339872,0.574970528632426,1
4.048375685625542,0.36729581641020986,0
3.5525483586571074,0.3947828448949364,0
0.17446823221526708,0.2959607389504927,1
-1.6202068732652881,0.09310820387951499,1
3.1087071707807645,0.2757304598371163,0
2.0564479327233283,0.48600161578258744,1
3.9187715434332233,0.128430387299377,0
4.40390725244254,0.085286863569647,1
3.276482864117364,0.21781450889433032,0
4.520266170751707,0.15491955797962983,0
3.458422748230137,0.3363798344084984,0
4.060129411202933,0.2262823136731805,1
1.5906534742602352,0.4521905141306999,1
2.6407771723370828,0.03910711270510737,0
3.3935521933139143,0.525610223601528,0
4.641056950834837,0.20151395222135932,0
2.212517655550856,0.25591956215116474,1
4.042334511464225,0.2959031122702646,0
2.468322416169242,0.09086485960618507,1
2.7649156653437394,0.3150978079535962,1
4.659038084048146,0.2529907814044158,0
-0.9861207421083118,0.3186425958353328,1
0.40705534385047804,0.16411455586348514,1
0.03562920511435852,0.13399408130921084,1
-1.6672322396966095,0.05555129019141353,1
1.6434711196896465,0.22061775067643022,0
4.498867799455481,0.04605359617445441,0
2.4302318672348506,0.8749381444376918,0
3.395580163883704,0.4870664519227292,0
5.178434993421585,0.17515669625196945,0
5.655372264535384,0.157235465786996,0
2.861724130547721,0.30079424114585035,0
5.707171779138795,0.12880553616848228,0
3.1842533168682183,0.611355700693896,1
1.3252035523450758,0.2445351968436599,1
1.8111992956025296,0.259890203029216,1
0.038926974869967435,0.22951845059405923,1
1.2237322925326952,0.21035004396584944,1
2.283966623851142,0.251004354200276,1
4.607170038757204,0.16140498843957166,0
6.441539662331968,0.2888132559951797,0
0.23563696924591992,0.6316357470718179,1
3.7856549365198378,0.28595875965953843,0
0.9189121216849312,0.4297490109810105,1
3.949394176926404,0.09302606935714033,0
2.7378266986245468,0.36263514033207606,1
-0.6618116516950607,0.3287920664150179,1
4.856593983136968,0.5120387296888212,0
1.789998574382538,0.2961169175364375,1
1.9321995232528908,0.1505952571686299,1
0.8604951774206202,0.23479012704125765,1
1.691433446624889,0.4013280769770856,0
3.855780881389834,0.34770813602743694,0
2.621511318127189,0.5136750316512391,1
3.657324004564962,0.10807069345193196,0
3.7238437078576876,0.14361748590664358,0
5.641323311056334,0.06866539687026318,0
2.3144276982712415,0.2271439608980449,1
0.046284366308536384,0.06574740759428292,1
5.1344448331439665,0.17463163905941742,0
2.3370236558054907,0.28232761295559466,1
5.229184889154753,0.1577850558271345,0
3.7667542263649407,0.05771756195622615,0
2.7377249395933103,0.1983755815247558,1
3.69755178809259,0.2945495558407717,0
6.902025120252599,0.14572140556509564,0
7.153961058107506,0.22343200049306103,0
3.1387622702655573,0.13328220381196776,0
3.3203811866341506,0.44580485574177725,0
5.152480314932771,0.3011254522331656,0
1.3086779344653057,0.656353330388354,1
3.6661407452365102,0.44441085034554423,1
2.9482743040922874,0.1486767402151663,1
3.627816422915107,0.12829196661366576,0
1.3332623881011885,0.6903891867025886,1
-0.17913498661793792,0.25775629776453557,1
-1.1459668719825835,0.3210360052640282,1
0.7652317740207843,0.48422413063324293,1
2.082649430121334,0.5472173189803089,1
2.4136168267024765,0.20823970122934368,0
6.874462324859033,0.18422247446113596,0
5.211986739814597,0.40018529276753484,0
1.0758177673167455,0.0558817051451336,1
3.695416904901914,0.2617125169051318,0
2.1858435272993497,0.2591264671184867,1
2.43127232391981,0.41440707997734366,1
3.370651298830764,0.23210462811914256,1
4.238342233950787,0.3122153178894047,0
2.3214830322319693,0.29053693373431466,1
5.127703065468717,0.14323452203907897,0
0.7161235477151919,0.17813221928180464,1
3.0126781247245367,0.3222071157489861,1
8.195347453191665,0.6050991492349633,0
3.44615948525055,0.23336874105453048,0
5.866429013212345,0.18756953675165633,0
3.1830403563464165,0.34298144100844996,1
4.161554190659594,0.14994911254652973,0
2.886433611214617,0.32056669513820585,1
2.659184837671591,0.2812149843249542,1
1.4410352065491607,0.43405796233360594,1
3.8606027179151066,0.15608883947554328,0
1.2969256216284641,0.22975243247506766,1
4.331170472626859,0.5324007443290198,0
5.17057400889182,0.57272810648199,0
3.7330628144744598,0.12726427247800465,0
2.4275025328886164,0.3329106405438167,1
3.907931158617392,0.7150390412642532,0
2.382653888907175,0.5578605391420672,0
4.871094250930298,0.3604308653273743,0
-0.6628121684302473,0.2600771863665499,1
2.3287852637627076,0.28522550660632956,0
-0.9816239902479955,0.03616487999657692,1
0.00987833954558992,0.1165728343045056,1
5.727724459627819,0.4403419616192063,0
4.7903699639433714,0.1840239029603452,0
1.5610395334304192,0.2116039650844409,1
-0.005006912081793935,0.15316765233016627,1
-2.9290576756833024,0.09351726675809609,1
1.9130089841347309,0.106016981221673,1
7.840830024494805,0.2873871273847202,0
3.8697685429272948,0.33123903616798095,1
1.880855427901021,0.08953250121148748,1
3.9301604190006127,0.18214902339653885,0
-0.12191670598888571,0.18055954502428845,1
2.405353274604729,0.14200458607027727,0
3.198954946031477,0.2305153677928528,0
2.827798696357903,0.423269353237969,1
4.581612243380161,0.31407855883660657,0
3.689290452472105,0.21500438179371095,0
4.336652036215994,0.2759463400240719,0
1.6232554355384812,0.4769241955148664,1
4.795630816821096,0.2900090848344059,0
6.257873895247982,0.34102978325597416,0
1.0597009606971748,0.1746163293588127,1
1.2246086885708805,0.08697097398432965,1
5.671568672640466,0.02479567500490236,0
2.6173120266098793,0.17388645905300582,1
5.8076427841331135,0.2800494173419062,0
2.1149285762156325,0.26296919357333676,1
5.910091152541423,0.06495923900690992,1
3.2629716336109045,0.11934410372823907,0
3.5164576466453905,0.3591944622334812,0
6.129436043339808,0.2430189063135832,0
2.2764590451116575,0.34696275536520943,0
1.1177558081500834,0.7026669915184304,1
2.1028715839432914,0.2594697292402192,1
3.9046679012862775,0.19161572214614073,0
-0.1315181443610287,0.24933439945180932,1
4.274941805302243,0.26286555581876253,0
1.9224573647645136,0.3224912385084085,1
5.295625321467127,0.257474819204807,0
-1.7885206098009432,0.623541422608732,1
1.4268684497916626,0.2182148474593356,1
-0.372936302468204,0.7271141341726249,1
1.3475410672720949,0.2690485624045452,1
3.495331802217886,0.12251586823142666,0
2.64154674910049,0.11971474352805113,1
2.4932448621039702,0.3376153705292291,1
2.6816302572398785,0.15972586723371826,0
3.406776481239887,0.4473115583925964,0
0.9829279161137845,0.11992503793929032,1
4.413699281798102,0.07180420903111437,0
4.325331940770968,0.08848799223602144,0
3.770075875312202,0.48205357270569255,0
4.113066885502526,0.08183426234519683,0
3.592836001617319,0.41075794614571876,0
7.070146605462135,0.35660163504423786,0
2.82581165789498,0.49422059798389056,0
2.3858335633308467,0.4780485907708909,1
1.4929448392852442,0.175132049321338,1
0.9354746588443263,0.3298416470807603,1
0.5110564247978493,0.3704314654112888,1
1.222405373538163,0.4992887108119316,1
2.8586392366958573,0.043106701491310184,1
3.668590256995429,0.10863020242324083,1
3.1022841171043236,0.16598468675523304,1
1.468929445140574,0.2391253962613544,1
4.800369128039927,0.5745428379403273,0
4.478825344601895,0.3517675091118007,0
2.680703385155966,0.22169219578824037,1
1.694167710670576,0.3239540999828111,1
4.096855841659599,0.35569697486795393,0
3.3759471749722088,0.2822596418567531,1
0.10374548116990479,0.41835668053630265,1
2.86403948803119,0.17979368900520898,0
3.524071624148762,0.43204653958190314,0
1.2006104270244924,0.06901702896907341,1
3.379686785674886,0.18385930788899493,0
0.09035502948442176,0.6467094689326874,0
5.672372200024341,0.44901953844186615,0
5.495899970118863,0.47090594678656283,0
2.4949653313940705,0.36267324187250793,1
3.726908675678146,0.4138550333537522,0
-1.8198439315997499,0.4936728822034613,1
0.6873046794693343,0.25088353842351196,1
2.4124421596957406,0.16699166508398924,1
0.8557339571462816,0.1562668296179347,1
4.428792965261318,0.40728863818445166,0
6.994593061495988,0.07385206777922239,0
0.6467705611413961,0.36798995166808834,1
1.3250731918296146,0.5172299695983428,1
3.470896736619861,0.1515366828495066,0
6.222232296999241,0.16425813498514458,0
0.5552513749201937,0.35233255866389795,1
3.498072244613884,0.09727817063554513,0
6.642597701626217,0.2921034397634693,0
-0.30351829635853456,0.35882546406852145,1
0.43786158630833594,0.2427905494072161,1
2.1527867870783233,0.3841709669979364,1
1.958823174289178,0.49047714114816743,1
4.62520257550729,0.12406539576915968,0
3.4833194396416762,0.39949007154644556,0
-0.5499241192842566,0.21013879708206457,1
4.030820805801621,0.3150724271537569,0
1.844922225288699,0.12491302177914161,1
5.548894433882478,0.3097328384150758,0
1.7448249271261607,0.19344344696160695,1
1.7267694337955286,0.306738637272862,1
4.082263221609063,0.23154733922676018,0
4.525852964673874,0.3037794467992804,0
3.8961987278724073,0.462382801774084,0
-0.37119463476961645,0.46060272630464016,1
4.076068879856502,0.40531838559350236,0
0.931383896651202,0.25913476279180053,1
3.470552223176527,0.24448599021257567,0
0.1525311292018796,0.05163220788819843,1
3.8926442950861273,0.20855666809434212,0
1.3868021913852548,0.4374930896841483,1
0.4347306994789566,0.5300394575795981,0
4.4276402729647995,0.4367366523052197,0
3.4832890433535026,0.07334213883085686,1
1.7720463972142058,0.1013485202788444,0
5.902357698042128,0.1933462199939457,0
2.118695156860515,0.6441509867685401,0
3.0642153479418694,0.06871510011814709,1
3.5378268953572016,0.36567694001945,0
1.7606681317427728,0.24937905573579142,1
3.9422725867998585,0.2884077208326581,0
1.933095305670551,0.33381541039609103,1
2.1767233555675816,0.10185678710053711,0
5.725285279606682,0.15188048169355275,0
0.9188278949751338,0.32367073135191493,1
-1.8255606618589804,0.2544394441213805,1
6.221873990023789,0.4082810742184601,0
8.098655905214006,0.21318109968500754,0
2.189461469101336,0.6224811089405407,1
-0.8736760812403706,0.2515930264858248,1
2.3790320476081126,0.4196094850893771,0
2.4275541003186616,0.12822550677481853,0
2.620152317955486,0.16945794738837508,0
0.7732239161563035,0.3882533923662935,0
4.1591222849529546,0.24037509053740677,0
4.049014750572172,0.29370033172607973,0
0.01118876036138694,0.8009372048627295,1
4.398393463389776,0.33226217808589587,0
7.105369963891782,0.23739961978784999,0
3.3439206648741195,0.4392037063601281,1
2.325349675862988,0.34804855292543274,1
2.715993571184957,0.3863866469254742,0
4.230513533937122,0.2137605973487357,0
-0.4613432110144364,0.19247090850402812,1
3.3287814059546044,0.08884740336536391,1
2.2190721010743797,0.16393505706884323,1
6.695650025912091,0.3036749655879709,0
2.651654532390084,0.42999583170562916,0
6.3357752222390396,0.5282454105886678,0
0.7925186044359855,0.020441640372939888,1
4.174518333605585,0.054349355135145994,0
3.6388005275824575,0.05883332376658243,0
1.2619055042704352,0.45120223306113016,0
3.354792229273881,0.3654732483650027,0
5.425037673663201,0.2564763319297739,0
2.3524165914267985,0.1892227330072353,0
-0.3839252983395265,0.310240733822952,1
2.964874347045108,0.17910183152232279,1
1.1951538104149748,0.08197263772814178,0
2.3153181226722355,0.6193640138343575,0
2.836824460629758,0.2671545485467677,0
-0.4113044320310344,0.12995558677604477,1
-0.23131667864135608,0.20973164134772673,1
3.9641336710510506,0.41247971088191066,0
1.9545626076606393,0.3768288017628762,1
-2.129488683641134,0.1435440803124807,1
4.56968807321627,0.1755354697350575,0
3.54473951054848,0.528248440566462,0
1.572250351927032,0.31821368951274626,1
0.366339577883517,0.3610914777687359,1
4.671615792628675,0.16406617764524173,0
3.6987012451208594,0.06619100439670796,1
7.765204565368147,0.21918078501356802,0
3.840377197449875,0.2874273299257897,0
3.7754062825240298,0.3759752259959936,0
2.66614413978287,0.24156895506789197,1
4.633551734401582,0.030134956106279382,0
4.250170402496307,0.3345906001652627,0
5.50345001713039,0.3197165302109759,1
1.9573541627254305,0.10942503293750519,1
2.1291850541120754,0.30831630818570815,1
2.0417936581760396,0.6643783736795574,1
4.581603442357978,0.5108383495061202,0
5.996748880593464,0.5513620117911844,0
2.0823190137013987,0.15152171328840192,1
2.1504525444138176,0.37313633759408993,1
3.6281544477395986,0.0402490778893544,1
2.508476999974197,0.22411093737302126,0
4.90410730627978,0.26245831866065533,0
-1.5035545812380935,0.3250126726801347,1
1.3465899061662108,0.3976636719299837,1
1.4351673320771083,0.3366376146182695,1
-1.6407120247722897,0.15877728459266946,1
1.0727231112623918,0.2113701876563663,1
1.1696877683081477,0.23855531449644435,1
2.597790690962339,0.28187868913642317,1
5.225931783320528,0.7878038255176738,0
2.5098786976185954,0.4663427144448328,1
0.9383725594576924,0.1661637043995734,1
2.886090917572942,0.376046836695144,0
5.098347242882699,0.04015243175224375,0
1.0480823677701903,0.23140743743584474,1
1.1788502321571028,0.1312157383269356,1
4.117097918548447,0.2675137005353276,0
2.556927768538399,0.29967217199907387,1
4.294969381418949,0.3400562482135264,0
2.9727064164094066,0.35901208976903776,1
4.403327296179134,0.025645209681262084,0
0.9298437719187183,0.06656572488141904,0
2.975830698423465,0.2044756285352785,0
2.578619971273686,0.2881740672159747,0
